Action,File ID,Order ID,Supplier,Plant,Part No,Part Name,Due Date,Order Qty,Package No,Package Qty,Route&Trip,Uploaded By,Uploaded Date
ADD,AD20111104,20200617A059,NSG,Foam,2576774,WORSTED CLOTH FR CUSH RH:KJ/DR,17/06/2020,250,,,,Batman,11/11/2020
ADD,AD20111104,20200619A035,NSG,Foam,2576774,WORSTED CLOTH FR CUSH RH:KJ/DR,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200605A043,NSG,Foam,2576775,WORSTED CLOTH FR CUSH LH:KJ/AS,05/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200608A083,NSG,Foam,2576775,WORSTED CLOTH FR CUSH LH:KJ/AS,08/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200610A075,NSG,Foam,2576775,WORSTED CLOTH FR CUSH LH:KJ/AS,10/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A079,NSG,Foam,2576775,WORSTED CLOTH FR CUSH LH:KJ/AS,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200619A036,NSG,Foam,2576775,WORSTED CLOTH FR CUSH LH:KJ/AS,19/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200608A084,NSG,Foam,2666382,WORSTED CLOTH FR CUSH LH:KH/DR,08/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200610A076,NSG,Foam,2666382,WORSTED CLOTH FR CUSH LH:KH/DR,10/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200602A042,NSG,Foam,2671777,INSERT FELT RH ,02/06/2020,400,,,,Batman,11/11/2020
ADD,AD20111104,20200615A080,NSG,Foam,2671777,INSERT FELT RH ,15/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A060,NSG,Foam,2671777,INSERT FELT RH ,17/06/2020,150,,,,Batman,11/11/2020
ADD,AD20111104,20200619A037,NSG,Foam,2671777,INSERT FELT RH ,19/06/2020,150,,,,Batman,11/11/2020
ADD,AD20111104,20200605A044,NSG,Foam,2671794,INSERT FELT RH ,05/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A085,NSG,Foam,2671794,INSERT FELT RH ,08/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200602A043,NSG,Foam,2671866,INSERT FELT LH ,02/06/2020,500,,,,Batman,11/11/2020
ADD,AD20111104,20200608A086,NSG,Foam,2671866,INSERT FELT LH ,08/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A081,NSG,Foam,2671866,INSERT FELT LH ,15/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A061,NSG,Foam,2671866,INSERT FELT LH ,17/06/2020,250,,,,Batman,11/11/2020
ADD,AD20111104,20200619A038,NSG,Foam,2671866,INSERT FELT LH ,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200605A045,NSG,Foam,2671886,INSERT FELT LH ,05/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A087,NSG,Foam,2671886,INSERT FELT LH ,08/06/2020,3500,,,,Batman,11/11/2020
ADD,AD20111104,20200610A077,NSG,Foam,2671886,INSERT FELT LH ,10/06/2020,3000,,,,Batman,11/11/2020
ADD,AD20111104,20200612A048,NSG,Foam,2671886,INSERT FELT LH ,12/06/2020,3000,,,,Batman,11/11/2020
ADD,AD20111104,20200610A078,NSG,Foam,2671889,INSERT FELT LH ,10/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200612A049,NSG,Foam,2671889,INSERT FELT LH ,12/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200608A088,NSG,Foam,2677441,INSERT FELT RH ,08/06/2020,1000,,,,Batman,11/11/2020
ADD,AD20111104,20200610A079,NSG,Foam,2677441,INSERT FELT RH ,10/06/2020,800,,,,Batman,11/11/2020
ADD,AD20111104,20200612A050,NSG,Foam,2677441,INSERT FELT RH ,12/06/2020,800,,,,Batman,11/11/2020
ADD,AD20111104,20200619A039,NSG,Foam,2677441,INSERT FELT RH ,19/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200608A089,NSG,Foam,2677444,INSERT FELT LH ,08/06/2020,1500,,,,Batman,11/11/2020
ADD,AD20111104,20200610A080,NSG,Foam,2677444,INSERT FELT LH ,10/06/2020,1000,,,,Batman,11/11/2020
ADD,AD20111104,20200612A051,NSG,Foam,2677444,INSERT FELT LH ,12/06/2020,1500,,,,Batman,11/11/2020
ADD,AD20111104,20200619A040,NSG,Foam,2677444,INSERT FELT LH ,19/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200602A044,NSG,Foam,2747225,ASM WOSTED CLOTH FR BACK RH SAB,02/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200615A082,NSG,Foam,2747225,ASM WOSTED CLOTH FR BACK RH SAB,15/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A062,NSG,Foam,2747225,ASM WOSTED CLOTH FR BACK RH SAB,17/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200619A041,NSG,Foam,2747225,ASM WOSTED CLOTH FR BACK RH SAB,19/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200602A045,NSG,Foam,2747226,ASM WOSTED CLOTH FR BACK LH SAB,02/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A083,NSG,Foam,2747226,ASM WOSTED CLOTH FR BACK LH SAB,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200617A063,NSG,Foam,2747226,ASM WOSTED CLOTH FR BACK LH SAB,17/06/2020,250,,,,Batman,11/11/2020
ADD,AD20111104,20200619A042,NSG,Foam,2747226,ASM WOSTED CLOTH FR BACK LH SAB,19/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200602A046,NSG,Foam,2836496,INSERT FELT RH ,02/06/2020,500,,,,Batman,11/11/2020
ADD,AD20111104,20200615A084,NSG,Foam,2836496,INSERT FELT RH ,15/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A064,NSG,Foam,2836496,INSERT FELT RH ,17/06/2020,250,,,,Batman,11/11/2020
ADD,AD20111104,20200619A043,NSG,Foam,2836496,INSERT FELT RH ,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200602A047,NSG,Foam,2837120,INSERT FELT LH ,02/06/2020,500,,,,Batman,11/11/2020
ADD,AD20111104,20200615A085,NSG,Foam,2837120,INSERT FELT LH ,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200617A065,NSG,Foam,2837120,INSERT FELT LH ,17/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200619A044,NSG,Foam,2837120,INSERT FELT LH ,19/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200610A081,NSG,Foam,2837121,INSERT FELT LH ,10/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200612A052,NSG,Foam,2837121,INSERT FELT LH ,12/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200610A082,NSG,Foam,3660267,ASM WOSTED CLOTH FR BACK LH SAB,10/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200619A045,NSG,Foam,3660267,ASM WOSTED CLOTH FR BACK LH SAB,19/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200608A090,NSG,Foam,3660294,ASM WOSTED CLOTH FR BACK RH SAB,08/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200610A083,NSG,Foam,3660294,ASM WOSTED CLOTH FR BACK RH SAB,10/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200605A046,NSG,Foam,3770493,WOSTED CLOTH FR BACK RH SAB (US FRM),05/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200610A084,NSG,Foam,3770493,WOSTED CLOTH FR BACK RH SAB (US FRM),10/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200610A085,NSG,Foam,3770537,WOSTED CLOTH FR BACK LH SAB (US FRM),10/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200612A053,NSG,Foam,3770537,WOSTED CLOTH FR BACK LH SAB (US FRM),12/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A086,NSG,Foam,3770537,WOSTED CLOTH FR BACK LH SAB (US FRM),15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200610A086,NSG,Foam,3777795,WORSTED CLOTH FR CUSH RH:VT/AS,10/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200612A054,NSG,Foam,3777795,WORSTED CLOTH FR CUSH RH:VT/AS,12/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A091,NSG,Foam,3780259,WORSTED CLOTH FR CUSH RH:VT/AS,08/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200610A087,NSG,Foam,3780259,WORSTED CLOTH FR CUSH RH:VT/AS,10/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200612A055,NSG,Foam,3780259,WORSTED CLOTH FR CUSH RH:VT/AS,12/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A092,NSG,Foam,3780265,WORSTED CLOTH FR CUSH LH:KZ/AS,08/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200610A088,NSG,Foam,3780265,WORSTED CLOTH FR CUSH LH:KZ/AS,10/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200612A056,NSG,Foam,3780265,WORSTED CLOTH FR CUSH LH:KZ/AS,12/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A093,NSG,Foam,3858568,WORSTED CLOTH FR CUSH LH: KQ/AS,08/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200610A089,NSG,Foam,3858568,WORSTED CLOTH FR CUSH LH: KQ/AS,10/06/2020,250,,,,Batman,11/11/2020
ADD,AD20111104,20200612A057,NSG,Foam,3858568,WORSTED CLOTH FR CUSH LH: KQ/AS,12/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A087,NSG,Foam,3858568,WORSTED CLOTH FR CUSH LH: KQ/AS,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200605A047,NSG,Foam,2522560,SUPPORTER FR BACK+Magnet (4P00 FLEECE),05/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200615A088,NSG,Foam,2522560,SUPPORTER FR BACK+Magnet (4P00 FLEECE),15/06/2020,1000,,,,Batman,11/11/2020
ADD,AD20111104,20200617A066,NSG,Foam,2522560,SUPPORTER FR BACK+Magnet (4P00 FLEECE),17/06/2020,1500,,,,Batman,11/11/2020
ADD,AD20111104,20200619A046,NSG,Foam,2522560,SUPPORTER FR BACK+Magnet (4P00 FLEECE),19/06/2020,1200,,,,Batman,11/11/2020
ADD,AD20111104,20200605A048,NSG,Foam,2545878,SUPT FOAM BACK BENCH RH+ Magnet,05/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200617A067,NSG,Foam,2545878,SUPT FOAM BACK BENCH RH+ Magnet,17/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200619A047,NSG,Foam,2545878,SUPT FOAM BACK BENCH RH+ Magnet,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200605A049,NSG,Foam,2545881,SUPT FOAM CUSHION BENCH RH +Magnet,05/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200615A089,NSG,Foam,2545881,SUPT FOAM CUSHION BENCH RH +Magnet,15/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A068,NSG,Foam,2545881,SUPT FOAM CUSHION BENCH RH +Magnet,17/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200619A048,NSG,Foam,2545881,SUPT FOAM CUSHION BENCH RH +Magnet,19/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200605A050,NSG,Foam,2550133,SUPPORTER RSB RH support+Magnet,05/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A090,NSG,Foam,2550133,SUPPORTER RSB RH support+Magnet,15/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A069,NSG,Foam,2550133,SUPPORTER RSB RH support+Magnet,17/06/2020,400,,,,Batman,11/11/2020
ADD,AD20111104,20200619A049,NSG,Foam,2550133,SUPPORTER RSB RH support+Magnet,19/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200605A051,NSG,Foam,2677544,SUPPORTER RSB LH supporter+Magnet,05/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A091,NSG,Foam,2677544,SUPPORTER RSB LH supporter+Magnet,15/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A070,NSG,Foam,2677544,SUPPORTER RSB LH supporter+Magnet,17/06/2020,400,,,,Batman,11/11/2020
ADD,AD20111104,20200619A050,NSG,Foam,2677544,SUPPORTER RSB LH supporter+Magnet,19/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200602A048,NSG,Foam,2779844,FSC SUPPORTER MAN LH+ Magnet,02/06/2020,500,,,,Batman,11/11/2020
ADD,AD20111104,20200615A092,NSG,Foam,2779844,FSC SUPPORTER MAN LH+ Magnet,15/06/2020,500,,,,Batman,11/11/2020
ADD,AD20111104,20200617A071,NSG,Foam,2779844,FSC SUPPORTER MAN LH+ Magnet,17/06/2020,1000,,,,Batman,11/11/2020
ADD,AD20111104,20200619A051,NSG,Foam,2779844,FSC SUPPORTER MAN LH+ Magnet,19/06/2020,1000,,,,Batman,11/11/2020
ADD,AD20111104,20200602A049,NSG,Foam,2779845,FSC SUPPORTTER MAN RH+ Magnet,02/06/2020,1000,,,,Batman,11/11/2020
ADD,AD20111104,20200615A093,NSG,Foam,2779845,FSC SUPPORTTER MAN RH+ Magnet,15/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200617A072,NSG,Foam,2779845,FSC SUPPORTTER MAN RH+ Magnet,17/06/2020,500,,,,Batman,11/11/2020
ADD,AD20111104,20200619A052,NSG,Foam,2779845,FSC SUPPORTTER MAN RH+ Magnet,19/06/2020,600,,,,Batman,11/11/2020
ADD,AD20111104,20200605A052,NSG,Foam,3125078,RSB foam back fabric support RH ENCAP(w/mgnt),05/06/2020,400,,,,Batman,11/11/2020
ADD,AD20111104,20200615A094,NSG,Foam,3125078,RSB foam back fabric support RH ENCAP(w/mgnt),15/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200617A073,NSG,Foam,3125078,RSB foam back fabric support RH ENCAP(w/mgnt),17/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200619A053,NSG,Foam,3125078,RSB foam back fabric support RH ENCAP(w/mgnt),19/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200605A053,NSG,Foam,3125180,RSB foam back fabric support LH ENCAP(w/mgnt),05/06/2020,400,,,,Batman,11/11/2020
ADD,AD20111104,20200615A095,NSG,Foam,3125180,RSB foam back fabric support LH ENCAP(w/mgnt),15/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200617A074,NSG,Foam,3125180,RSB foam back fabric support LH ENCAP(w/mgnt),17/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200619A054,NSG,Foam,3125180,RSB foam back fabric support LH ENCAP(w/mgnt),19/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200615A096,NSG,Foam,4451427,FELT FSC MAN 6W 800G ,15/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200617A075,NSG,Foam,4451427,FELT FSC MAN 6W 800G ,17/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200619A055,NSG,Foam,4451427,FELT FSC MAN 6W 800G ,19/06/2020,500,,,,Batman,11/11/2020
ADD,AD20111104,20200617A076,NSG,Foam,3145915,ASSY SUPPORTER CUSHION LH,17/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200619A056,NSG,Foam,3145915,ASSY SUPPORTER CUSHION LH,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A077,NSG,Foam,3203260,ASSY SUPPORTER BACK RH ,17/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200619A057,NSG,Foam,3203260,ASSY SUPPORTER BACK RH ,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200619A058,NSG,Foam,3203273,ASSY SUPPORTER CUSH RH ,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200610A090,NSG,Foam,3146453-WH,ASSY SUPPORTER BACK RH ,10/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200619A059,NSG,Foam,3146453-WH,ASSY SUPPORTER BACK RH ,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A094,NSG,Foam,3146506-WH,ASSY SUPPORTER CUSHION LH,08/06/2020,1000,,,,Batman,11/11/2020
ADD,AD20111104,20200610A091,NSG,Foam,3146506-WH,ASSY SUPPORTER CUSHION LH,10/06/2020,900,,,,Batman,11/11/2020
ADD,AD20111104,20200612A058,NSG,Foam,3146506-WH,ASSY SUPPORTER CUSHION LH,12/06/2020,500,,,,Batman,11/11/2020
ADD,AD20111104,20200608A095,NSG,Foam,3411182-WH,MY17 SUPPORTER BACK LH CTR HR,08/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200612A059,NSG,Foam,3411182-WH,MY17 SUPPORTER BACK LH CTR HR,12/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A078,NSG,Foam,3411182-WH,MY17 SUPPORTER BACK LH CTR HR,17/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200619A060,NSG,Foam,3411182-WH,MY17 SUPPORTER BACK LH CTR HR,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A096,NSG,Foam,4189126-WH,MY20 ASSY SUPPORTER FR CUSH POWER WITH MAGNET,08/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200610A092,NSG,Foam,4189126-WH,MY20 ASSY SUPPORTER FR CUSH POWER WITH MAGNET,10/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200612A060,NSG,Foam,4189126-WH,MY20 ASSY SUPPORTER FR CUSH POWER WITH MAGNET,12/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200619A061,NSG,Foam,4189126-WH,MY20 ASSY SUPPORTER FR CUSH POWER WITH MAGNET,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A097,NSG,Foam,4491482-WH,SUPPORTER FR BACK MY20 ,08/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200610A093,NSG,Foam,4491482-WH,SUPPORTER FR BACK MY20 ,10/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200612A061,NSG,Foam,4491482-WH,SUPPORTER FR BACK MY20 ,12/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200619A062,NSG,Foam,4491482-WH,SUPPORTER FR BACK MY20 ,19/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200605A054,NSG,Foam,AS21210,CLOTH FR SEAT CUSH UNDER ,05/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200615A097,NSG,Foam,AS21210,CLOTH FR SEAT CUSH UNDER ,15/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A079,NSG,Foam,AS21210,CLOTH FR SEAT CUSH UNDER ,17/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200619A063,NSG,Foam,AS21210,CLOTH FR SEAT CUSH UNDER ,19/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200602A050,NSG,Foam,AS20439,BACKING CLOTH+MEGNETIC CARPET,02/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200605A055,NSG,Foam,AS20439,BACKING CLOTH+MEGNETIC CARPET,05/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A098,NSG,Foam,AS20439,BACKING CLOTH+MEGNETIC CARPET,08/06/2020,250,,,,Batman,11/11/2020
ADD,AD20111104,20200610A094,NSG,Foam,AS20439,BACKING CLOTH+MEGNETIC CARPET,10/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A098,NSG,Foam,AS20439,BACKING CLOTH+MEGNETIC CARPET,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200602A051,NSG,Foam,AS20440,BACKING CLOTH+MEGNETIC CARPET,02/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200605A056,NSG,Foam,AS20440,BACKING CLOTH+MEGNETIC CARPET,05/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200612A062,NSG,Foam,AS20440,BACKING CLOTH+MEGNETIC CARPET,12/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A099,NSG,Foam,AS20440,BACKING CLOTH+MEGNETIC CARPET,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200602A052,NSG,Foam,AS20441,BACKING CLOTH+MEGNETIC CARPET,02/06/2020,150,,,,Batman,11/11/2020
ADD,AD20111104,20200605A057,NSG,Foam,AS20441,BACKING CLOTH+MEGNETIC CARPET,05/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200608A099,NSG,Foam,AS20441,BACKING CLOTH+MEGNETIC CARPET,08/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200610A095,NSG,Foam,AS20441,BACKING CLOTH+MEGNETIC CARPET,10/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200615A100,NSG,Foam,AS20441,BACKING CLOTH+MEGNETIC CARPET,15/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200617A080,NSG,Foam,AS20441,BACKING CLOTH+MEGNETIC CARPET,17/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200602A053,NSG,Foam,AS20442,BACKING CLOTH+MEGNETIC CARPET,02/06/2020,150,,,,Batman,11/11/2020
ADD,AD20111104,20200605A058,NSG,Foam,AS20442,BACKING CLOTH+MEGNETIC CARPET,05/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200608A100,NSG,Foam,AS20442,BACKING CLOTH+MEGNETIC CARPET,08/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A101,NSG,Foam,AS20442,BACKING CLOTH+MEGNETIC CARPET,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200617A081,NSG,Foam,AS20442,BACKING CLOTH+MEGNETIC CARPET,17/06/2020,150,,,,Batman,11/11/2020
ADD,AD20111104,20200605A059,NSG,Foam,AS20500,CLOTH NO.3 SEAT CUSHION ,05/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A101,NSG,Foam,AS20500,CLOTH NO.3 SEAT CUSHION ,08/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200610A096,NSG,Foam,AS20500,CLOTH NO.3 SEAT CUSHION ,10/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200612A063,NSG,Foam,AS20500,CLOTH NO.3 SEAT CUSHION ,12/06/2020,150,,,,Batman,11/11/2020
ADD,AD20111104,20200615A102,NSG,Foam,AS20500,CLOTH NO.3 SEAT CUSHION ,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200605A060,NSG,Foam,AS20501,CLOTH NO.3 SEAT CUSHION ,05/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A102,NSG,Foam,AS20501,CLOTH NO.3 SEAT CUSHION ,08/06/2020,250,,,,Batman,11/11/2020
ADD,AD20111104,20200610A097,NSG,Foam,AS20501,CLOTH NO.3 SEAT CUSHION ,10/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200612A064,NSG,Foam,AS20501,CLOTH NO.3 SEAT CUSHION ,12/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200615A103,NSG,Foam,AS20501,CLOTH NO.3 SEAT CUSHION ,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200605A061,NSG,Foam,AS20502,CLOTH RR CUSHION UNDER ,05/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200619A064,NSG,Foam,AS20502,CLOTH RR CUSHION UNDER ,19/06/2020,150,,,,Batman,11/11/2020
ADD,AD20111104,20200605A062,NSG,Foam,AS20503,CLOTH RR CUSHION UNDER ,05/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200608A103,NSG,Foam,AS20503,CLOTH RR CUSHION UNDER ,08/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200612A065,NSG,Foam,AS20503,CLOTH RR CUSHION UNDER ,12/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200619A065,NSG,Foam,AS20503,CLOTH RR CUSHION UNDER ,19/06/2020,150,,,,Batman,11/11/2020
ADD,AD20111104,20200602A054,NSG,Foam,2644441,SUPPORTER-FR CUSHION RH ,02/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200608A104,NSG,Foam,2644441,SUPPORTER-FR CUSHION RH ,08/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200610A098,NSG,Foam,2644441,SUPPORTER-FR CUSHION RH ,10/06/2020,300,,,,Batman,11/11/2020
ADD,AD20111104,20200612A066,NSG,Foam,2644441,SUPPORTER-FR CUSHION RH ,12/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200615A104,NSG,Foam,2644441,SUPPORTER-FR CUSHION RH ,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200602A055,NSG,Foam,2644442,SUPPORTER-FR CUSHION LH ,02/06/2020,250,,,,Batman,11/11/2020
ADD,AD20111104,20200608A105,NSG,Foam,2644442,SUPPORTER-FR CUSHION LH ,08/06/2020,500,,,,Batman,11/11/2020
ADD,AD20111104,20200610A099,NSG,Foam,2644442,SUPPORTER-FR CUSHION LH ,10/06/2020,1500,,,,Batman,11/11/2020
ADD,AD20111104,20200612A067,NSG,Foam,2644442,SUPPORTER-FR CUSHION LH ,12/06/2020,1000,,,,Batman,11/11/2020
ADD,AD20111104,20200615A105,NSG,Foam,2644442,SUPPORTER-FR CUSHION LH ,15/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200617A082,NSG,Foam,2644442,SUPPORTER-FR CUSHION LH ,17/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200602A056,NSG,Foam,2644474,SUPPORTER-FR BACK RH ,02/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200610A100,NSG,Foam,2644474,SUPPORTER-FR BACK RH ,10/06/2020,1000,,,,Batman,11/11/2020
ADD,AD20111104,20200612A068,NSG,Foam,2644474,SUPPORTER-FR BACK RH ,12/06/2020,800,,,,Batman,11/11/2020
ADD,AD20111104,20200617A083,NSG,Foam,2644474,SUPPORTER-FR BACK RH ,17/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200602A057,NSG,Foam,2644475,SUPPORTER-FR BACK LH ,02/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200608A106,NSG,Foam,2644475,SUPPORTER-FR BACK LH ,08/06/2020,200,,,,Batman,11/11/2020
ADD,AD20111104,20200610A101,NSG,Foam,2644475,SUPPORTER-FR BACK LH ,10/06/2020,100,,,,Batman,11/11/2020
ADD,AD20111104,20200612A069,NSG,Foam,2644475,SUPPORTER-FR BACK LH ,12/06/2020,400,,,,Batman,11/11/2020
ADD,AD20111104,20200617A084,NSG,Foam,2644475,SUPPORTER-FR BACK LH ,17/06/2020,50,,,,Batman,11/11/2020
ADD,AD20111104,20200602A058,NSG,Foam,2644476,SUPPORTER-FR BACK WITH SAB RH,02/06/2020,100,,,,Batman,11/11/2020
